,Category ID,Category Name,Number,Name,Weight (in Grams),Dimensions
4671,238,"Minifigure, Head",3626bpb0044,"Minifigure, Head Dual Sided with Glasses / No Glasses Pattern - Blocked Open Stud",0.54,? x ? x ?
4672,238,"Minifigure, Head",3626bpx110,"Minifigure, Head Dual Sided Alien with Red Eyes, Fangs, Mouth Open / Mouth Closed Pattern (Vampire) - Blocked Open Stud",0.54,? x ? x ?
4708,238,"Minifigure, Head",3626bpb0046,"Minifigure, Head Male White Eyebrows and Goatee, Angry Smirk Pattern - Blocked Open Stud",0.54,? x ? x ?
4718,238,"Minifigure, Head",3626bpb0048,"Minifigure, Head Glasses Small with Green Eyes, Stubble, Thin Wide Moustache over Mouth Line Pattern - Blocked Open Stud",0.54,? x ? x ?
4719,238,"Minifigure, Head",3626bpb0049,"Minifigure, Head Male Confused Expression, White Goatee Pattern (Henchman 1) - Blocked Open Stud",0.54,? x ? x ?
4720,238,"Minifigure, Head",3626bpb0050,"Minifigure, Head Male Messy Red Hair, Smile, White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
4721,238,"Minifigure, Head",3626bpb0051,"Minifigure, Head Female with Pink Lips Smirk, Furrowed Eyes Pattern (Sky) - Blocked Open Stud",0.54,? x ? x ?
4722,238,"Minifigure, Head",3626bpb0052,"Minifigure, Head Male Confused Expression, Messy Black Hair Pattern (Henchman 2) - Blocked Open Stud",0.54,? x ? x ?
4723,238,"Minifigure, Head",3626bpb0053,"Minifigure, Head Glasses with Small Black Sunglasses, Smirk Pattern (Snap) - Blocked Open Stud",0.54,? x ? x ?
4728,238,"Minifigure, Head",3626bpb0054,"Minifigure, Head Moustache, Stubble and Sideburns Black Pattern - Blocked Open Stud",0.54,? x ? x ?
4749,238,"Minifigure, Head",3626bpa4,"Minifigure, Head Moustache Curly Thin, Goatee, Furrowed Brow Pattern - Blocked Open Stud",0.54,? x ? x ?
4766,238,"Minifigure, Head",3626bp39,"Minifigure, Head Beard with Gray Facial Hair Pattern - Blocked Open Stud",0.54,? x ? x ?
4782,238,"Minifigure, Head",3626bpx137,"Minifigure, Head Balaclava with Separate Eyes and Nose Holes Pattern - Blocked Open Stud",0.54,? x ? x ?
4790,238,"Minifigure, Head",3626bpx105,"Minifigure, Head Dual Sided Alien SW Female Veil / Gray Face Pattern - Blocked Open Stud",0.54,? x ? x ?
4791,238,"Minifigure, Head",3626bpx104,"Minifigure, Head Male Brown Eyebrows, Slight Smile Pattern (SW Ep.2 Anakin) - Blocked Open Stud",0.54,? x ? x ?
4792,238,"Minifigure, Head",3626bpx95,"Minifigure, Head Male HP Draco with Brown Eyebrows, White Pupils, Closed Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
4793,238,"Minifigure, Head",3626bpb0016,"Minifigure, Head Male Brown Bangs Parted on Right, White Pupils and Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
4794,238,"Minifigure, Head",3626bpx134,"Minifigure, Head Male Spiky Black Hair, Nose Freckles and Smirk Pattern - Blocked Open Stud",0.54,? x ? x ?
4795,238,"Minifigure, Head",3626bpb0018,"Minifigure, Head Moustache Curly and Split, Short Wavy Eyebrows, Stubble Pattern - Blocked Open Stud",0.54,? x ? x ?
4796,238,"Minifigure, Head",3626bpb0019,"Minifigure, Head Moustache Brown Bushy, Stubble, and Brown Sideburns Pattern - Blocked Open Stud",0.54,? x ? x ?
4797,238,"Minifigure, Head",3626bpb0022,"Minifigure, Head Male Open Mouth and Teeth, Long Black Hair, One Closed Eye Pattern - Blocked Open Stud",0.54,? x ? x ?
4798,238,"Minifigure, Head",3626bpb0249,"Minifigure, Head Beard with Brown Trim Beard (forked below mouth) and Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
4799,238,"Minifigure, Head",3626bpab,"Minifigure, Head Moustache Brown Bushy, Stubble, Under-Eyes Wrinkles, Stripe Sideburns Pattern - Blocked Open Stud",0.54,? x ? x ?
4800,238,"Minifigure, Head",3626bpx113,"Minifigure, Head Alien with Red Eyes, White Pupils, Frown, Gills and Blue Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
4801,238,"Minifigure, Head",3626bpb0030,"Minifigure, Head Moustache Large Gray, Gray Eyebrows, and Large Glasses Pattern - Blocked Open Stud",0.54,? x ? x ?
4802,238,"Minifigure, Head",3626bpb0031,"Minifigure, Head Glasses with Blue Glasses, 2 White Teeth and Sideburns Pattern - Blocked Open Stud",0.54,? x ? x ?
4803,238,"Minifigure, Head",3626bpac,"Minifigure, Head Face Paint with Gray Stripes across Face Pattern (Achu) - Blocked Open Stud",0.54,? x ? x ?
4804,238,"Minifigure, Head",3626bpb0033,"Minifigure, Head Balaclava with Silver Framed Face and Headset Pattern (SW Jango Fett) - Blocked Open Stud",0.54,? x ? x ?
4805,238,"Minifigure, Head",3626bpb0034,"Minifigure, Head Alien with Copper Skin and Silver Eyepiece Pattern - Blocked Open Stud",0.54,? x ? x ?
4806,238,"Minifigure, Head",3626bpb0036,"Minifigure, Head Alien with Black Hair, Headset, Green and Copper Eye Grid Pattern - Blocked Open Stud",0.54,? x ? x ?
4807,238,"Minifigure, Head",3626bpb0038,"Minifigure, Head Nesquik Bunny Eyes and Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
4808,238,"Minifigure, Head",3626bpb0039,"Minifigure, Head Male Straight Small Smile and Black Curved Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
4854,238,"Minifigure, Head",3626bpb0109,"Minifigure, Head Female with Red Lips Large, Green Eyebrows, and Long Hair Pattern - Blocked Open Stud",0.54,? x ? x ?
4875,238,"Minifigure, Head",3626bpb0024,"Minifigure, Head Beard with Brown Trim Beard (forked below mouth) and Eyebrows, Headset Pattern - Blocked Open Stud",0.54,? x ? x ?
4876,238,"Minifigure, Head",3626bpb0025,"Minifigure, Head Beard Vertical Lines with Messy Hair, Moustache Brown Pattern - Blocked Open Stud",0.54,? x ? x ?
4956,238,"Minifigure, Head",3626bpx146,"Minifigure, Head Male HP Lucius with Raised Eyebrows and Angry Smirk Pattern - Blocked Open Stud",0.54,? x ? x ?
4960,238,"Minifigure, Head",3626bpb0041,"Minifigure, Head Moustache HP Brown Bushy Moustache and Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5033,238,"Minifigure, Head",3626bpx111,"Minifigure, Head Dual Sided Mad Scientist Glasses, Teeth, Sideburns / No Sideburns Pattern - Blocked Open Stud",0.54,? x ? x ?
5034,238,"Minifigure, Head",3626bpx109,"Minifigure, Head Male Gray Spiky Hair, Stubble, One Tooth Smirk Pattern (Hunchback) - Blocked Open Stud",0.54,? x ? x ?
5052,238,"Minifigure, Head",3626bpb0056,"Minifigure, Head Female with Red Lips, Green Eyes, Red Eye Shadow, Headset Pattern (Cam) - Blocked Open Stud",0.54,? x ? x ?
5318,238,"Minifigure, Head",3626bpb0111,"Minifigure, Head Alien with SW EV-9D9 Droid, Yellow Eyes Pattern - Blocked Open Stud",0.54,? x ? x ?
5319,238,"Minifigure, Head",3626bpb0112,"Minifigure, Head Moustache Thin, Goatee, Long Eyebrow, Stubble Pattern - Blocked Open Stud",0.54,? x ? x ?
5326,238,"Minifigure, Head",3626bpb0131,"Minifigure, Head NBA Kobe Bryant Pattern - Blocked Open Stud",0.54,? x ? x ?
5327,238,"Minifigure, Head",3626bpb0144,"Minifigure, Head NBA Allan Houston Pattern - Blocked Open Stud",0.54,? x ? x ?
5328,238,"Minifigure, Head",3626bpb0140,"Minifigure, Head NBA Allen Iverson Pattern - Blocked Open Stud",0.54,? x ? x ?
5329,238,"Minifigure, Head",3626bpb0154,"Minifigure, Head NBA Antoine Walker Pattern - Blocked Open Stud",0.54,? x ? x ?
5330,238,"Minifigure, Head",3626bpb0143,"Minifigure, Head NBA Chris Webber Pattern - Blocked Open Stud",0.54,? x ? x ?
5331,238,"Minifigure, Head",3626bpb0138,"Minifigure, Head NBA Dirk Nowitzki Pattern - Blocked Open Stud",0.54,? x ? x ?
5332,238,"Minifigure, Head",3626bpb0139,"Minifigure, Head NBA Gary Payton Pattern - Blocked Open Stud",0.54,? x ? x ?
5334,238,"Minifigure, Head",3626bpb0151,"Minifigure, Head NBA Jalen Rose Pattern - Blocked Open Stud",0.54,? x ? x ?
5335,238,"Minifigure, Head",3626bpb0132,"Minifigure, Head NBA Jason Kidd Pattern - Blocked Open Stud",0.54,? x ? x ?
5336,238,"Minifigure, Head",3626bpb0147,"Minifigure, Head NBA Jerry Stackhouse Pattern - Blocked Open Stud",0.54,? x ? x ?
5337,238,"Minifigure, Head",3626bpb0142,"Minifigure, Head NBA Karl Malone Pattern - Blocked Open Stud",0.54,? x ? x ?
5338,238,"Minifigure, Head",3626bpb0149,"Minifigure, Head NBA Kevin Garnett Pattern - Blocked Open Stud",0.54,? x ? x ?
5339,238,"Minifigure, Head",3626bpb0136,"Minifigure, Head NBA Pau Gasol Pattern - Blocked Open Stud",0.54,? x ? x ?
5340,238,"Minifigure, Head",3626bpb0146,"Minifigure, Head NBA Paul Pierce Pattern - Blocked Open Stud",0.54,? x ? x ?
5342,238,"Minifigure, Head",3626bpb0150,"Minifigure, Head NBA Predrag Stojakovic Pattern - Blocked Open Stud",0.54,? x ? x ?
5343,238,"Minifigure, Head",3626bpb0135,"Minifigure, Head NBA Ray Allen Pattern - Blocked Open Stud",0.54,? x ? x ?
5344,238,"Minifigure, Head",3626bpb0152,"Minifigure, Head NBA Shaquille O'Neal Pattern - Blocked Open Stud",0.54,? x ? x ?
5345,238,"Minifigure, Head",3626bpb0141,"Minifigure, Head NBA Steve Francis Pattern - Blocked Open Stud",0.54,? x ? x ?
5346,238,"Minifigure, Head",3626bpb0148,"Minifigure, Head NBA Steve Nash Pattern - Blocked Open Stud",0.54,? x ? x ?
5347,238,"Minifigure, Head",3626bpb0134,"Minifigure, Head NBA Tim Duncan Pattern - Blocked Open Stud",0.54,? x ? x ?
5348,238,"Minifigure, Head",3626bpb0133,"Minifigure, Head NBA Toni Kukoc Pattern - Blocked Open Stud",0.54,? x ? x ?
5349,238,"Minifigure, Head",3626bpb0153,"Minifigure, Head NBA Tony Parker Pattern - Blocked Open Stud",0.54,? x ? x ?
5350,238,"Minifigure, Head",3626bpb0145,"Minifigure, Head NBA Tracy McGrady Pattern - Blocked Open Stud",0.54,? x ? x ?
5351,238,"Minifigure, Head",3626bpb0137,"Minifigure, Head NBA Vince Carter Pattern - Blocked Open Stud",0.54,? x ? x ?
5373,238,"Minifigure, Head",3626bpb0114,"Minifigure, Head Glasses with Black Sunglasses, Goatee and Headset Pattern - Blocked Open Stud",0.54,? x ? x ?
5393,238,"Minifigure, Head",3626bpb0116,"Minifigure, Head Glasses with Orange Sunglasses on Forehead, Stubble Pattern - Blocked Open Stud",0.54,? x ? x ?
5394,238,"Minifigure, Head",3626bpb0117,"Minifigure, Head NBA with Lips and Goatee and Hair Stripes Pattern - Blocked Open Stud",0.54,? x ? x ?
5429,238,"Minifigure, Head",3626bpx128,"Minifigure, Head Female with Red Lips, Brown Hair and Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5431,238,"Minifigure, Head",3626bpx127,"Minifigure, Head Glasses with Monocle, Scar, and Goatee Pattern - Blocked Open Stud",0.54,? x ? x ?
5433,238,"Minifigure, Head",3626bpx126,"Minifigure, Head Male Messy Black Hair, Slight Smile, Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5441,238,"Minifigure, Head",3626bpx125,"Minifigure, Head Alien with Spider-Man Silver Web Pattern - Blocked Open Stud",0.54,? x ? x ?
5462,238,"Minifigure, Head",3626bpx132,"Minifigure, Head Beard with Gray Hair, Moustache, and Angry Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5463,238,"Minifigure, Head",3626bpx129,"Minifigure, Head Moustache Black Bangs, Striped Sideburns, Cleft Chin Pattern - Blocked Open Stud",0.54,? x ? x ?
5464,238,"Minifigure, Head",3626bpx133,"Minifigure, Head Male Stubble, Black Messy Hair, and Angry Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5465,238,"Minifigure, Head",3626bpx131,"Minifigure, Head Moustache Fu Manchu, Black Hair, Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
5466,238,"Minifigure, Head",3626bpx130,"Minifigure, Head Male Black Hair, Eyebrows, and Smirk Pattern - Blocked Open Stud",0.54,? x ? x ?
5481,238,"Minifigure, Head",3626bpb0118,"Minifigure, Head Moustache Curly Thick, Thick Sideburns, Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
5482,238,"Minifigure, Head",3626bpb0119,"Minifigure, Head Glasses with Thin Silver Sunglasses, Big Grin Pattern - Blocked Open Stud",0.54,? x ? x ?
5483,238,"Minifigure, Head",3626bpb0120,"Minifigure, Head Male Red Highlights in Gray Hair, Open Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
5484,238,"Minifigure, Head",3626bpb0121,"Minifigure, Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
5485,238,"Minifigure, Head",3626bpb0122,"Minifigure, Head Glasses Rectangular, Brown Thin Eyebrows, Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
5486,238,"Minifigure, Head",3626bpb0123,"Minifigure, Head Male White Bandage with Blood, Side Open Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
5487,238,"Minifigure, Head",3626bpb0124,"Minifigure, Head Glasses with Blue Goggles, Red Bangs Pattern - Blocked Open Stud",0.54,? x ? x ?
5488,238,"Minifigure, Head",3626bpb0125,"Minifigure, Head Male HP Tom Riddle with Black Eyelashes and White Pupils, Arched Right Brow, Chin Dimple Pattern - Blocked Open Stud",0.54,? x ? x ?
5489,238,"Minifigure, Head",3626bpb0126,"Minifigure, Head Female Glasses with Orange Goggles, Dimples around Lips Pattern - Blocked Open Stud",0.54,? x ? x ?
5490,238,"Minifigure, Head",3626bpb0128,"Minifigure, Head Male HP Gilderoy with Light Brown Eyebrows, Cheek Dimple, Open Mouth Smile Pattern - Blocked Open Stud",0.54,? x ? x ?
5491,238,"Minifigure, Head",3626bpb0160,"Minifigure, Head Female with Pink Lips, Cheek Dimples, Nose Freckles, Bright Eyes Pattern (HP Ginny Weasley) - Blocked Open Stud",0.54,? x ? x ?
5492,238,"Minifigure, Head",3626bpb0161,"Minifigure, Head Beard with Goatee, Unibrow and Eye Whites Pattern - Blocked Open Stud",0.54,? x ? x ?
5493,238,"Minifigure, Head",3626bpb0162,"Minifigure, Head Moustache Thin, Small Goatee, Straight Unibrow Pattern - Blocked Open Stud",0.54,? x ? x ?
5494,238,"Minifigure, Head",3626bpb0163,"Minifigure, Head Male White Eyes, Black Eyegrease, Wavy Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
5495,238,"Minifigure, Head",3626bpb0164,"Minifigure, Head Moustache Thin, V Brow Eyes Pattern - Blocked Open Stud",0.54,? x ? x ?
5496,238,"Minifigure, Head",3626bpb0165,"Minifigure, Head Moustache Open Mouth, Goatee, V Brow Eyes, Black Hair, Stubble Pattern - Blocked Open Stud",0.54,? x ? x ?
5497,238,"Minifigure, Head",3626bpb0166,"Minifigure, Head Balaclava with Face Hole, Right Eyebrow Arched, Mouth Open to Side Pattern - Blocked Open Stud",0.54,? x ? x ?
5499,238,"Minifigure, Head",3626bpb0167,"Minifigure, Head Alien with Red Eyes and Red Lips Pattern (SW Bib Fortuna) - Blocked Open Stud",0.54,? x ? x ?
5522,238,"Minifigure, Head",3626bpb0168,"Minifigure, Head Female with Pink Lips, Gray Hair, Wrinkles Pattern (HP Professor McGonagall) - Blocked Open Stud",0.54,? x ? x ?
5994,238,"Minifigure, Head",3626bpb0020,"Minifigure, Head Moustache Curly and Split, Long Wavy Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
6027,238,"Minifigure, Head",3626bpb0023,"Minifigure, Head Beard around Mouth, White Smile, White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
6053,238,"Minifigure, Head",3626bpb0013,"Minifigure, Head Male Huge Grin, Headset, Eyebrows Pattern (Flex) with Hair - Blocked Open Stud",0.54,? x ? x ?
6076,238,"Minifigure, Head",3626bpb0187,"Minifigure, Head Balaclava with Eyes Hole Stitching Trim, Large Eye Whites Pattern - Blocked Open Stud",0.54,? x ? x ?
6082,238,"Minifigure, Head",3626bpb0043,"Minifigure, Head Moustache White Hair on Sides, and Large Glasses Pattern - Blocked Open Stud",0.54,? x ? x ?
6111,238,"Minifigure, Head",3626bpb0047,"Minifigure, Head Female Glasses Reading, Red Lips, Purple Eye Shadow, Headset Pattern - Blocked Open Stud",0.54,? x ? x ?
6112,238,"Minifigure, Head",3626bpb0058,"Minifigure, Head Male Long Eyebrows, 2 Lines Mouth, Stubble and Headset Pattern - Blocked Open Stud",0.54,? x ? x ?
6234,238,"Minifigure, Head",3626bpb0007,"Minifigure, Head Female with Red Lips, Purple Hair and Headset, Wide Lips Pattern - Blocked Open Stud",0.54,? x ? x ?
6547,238,"Minifigure, Head",3626bpx139,"Minifigure, Head Alien with Silver Hair, Copper Glasses and Headset Pattern - Blocked Open Stud",0.54,? x ? x ?
6828,238,"Minifigure, Head",3626bpb0169,"Minifigure, Head Male Orient China Guard Pattern - Blocked Open Stud",0.54,? x ? x ?
6853,238,"Minifigure, Head",3626bpb0155,"Minifigure, Head (Without Face) HP Remembrall Band Pattern - Blocked Open Stud",0.54,? x ? x ?
7065,238,"Minifigure, Head",3626bpx169,"Minifigure, Head Dual Sided HP Ron / Crabbe Pattern - Blocked Open Stud",0.54,? x ? x ?
7066,238,"Minifigure, Head",3626bpx168,"Minifigure, Head Dual Sided HP Harry / Goyle Pattern - Blocked Open Stud",0.54,? x ? x ?
7129,238,"Minifigure, Head",3626bpx303,"Minifigure, Head Male Arched Eyebrow, White Teeth with Gold Tooth, Fine Stubble and Line under Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
7146,238,"Minifigure, Head",3626bpb0172,"Minifigure, Head Moustache and Stubble Pattern, White Pupils, Eyebrows - Blocked Open Stud",0.54,? x ? x ?
7147,238,"Minifigure, Head",3626bpb0173,"Minifigure, Head Beard Stubble, Black Eyebrows, Wide Mouth, White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
7259,238,"Minifigure, Head",3626bpb0174,"Minifigure, Head Moustache Curly Long Thick, White Grin, Raised Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
7349,238,"Minifigure, Head",3626bpb0055,"Minifigure, Head Male White Eyes, White Hair, White Teeth, Grin, Gap Tooth Pattern - Blocked Open Stud",0.54,? x ? x ?
7350,238,"Minifigure, Head",3626bpb0189,"Minifigure, Head Glasses with Silver Sunglasses with Ribbon, Aggravated Grin Pattern - Blocked Open Stud",0.54,? x ? x ?
7351,238,"Minifigure, Head",3626bpb0188,"Minifigure, Head Balaclava with Silver Goggles, Downturned Partly Opened Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
7422,238,"Minifigure, Head",3626bpb0190,"Minifigure, Head Female with Red Lips, Wide Smile, Small Eyelashes Pattern - Blocked Open Stud",0.54,? x ? x ?
7423,238,"Minifigure, Head",3626bpb0191,"Minifigure, Head Glasses with Blue Sunglasses, Grim Face with Cheek Lines Pattern - Blocked Open Stud",0.54,? x ? x ?
7443,238,"Minifigure, Head",3626bpb0180,"Minifigure, Head Balaclava with Silver Trim, Nose Hump, Eye Whites Pattern - Blocked Open Stud",0.54,? x ? x ?
7444,238,"Minifigure, Head",3626bpb0179,"Minifigure, Head Male Headband Red with Crooked Mouth with Teeth Pattern - Blocked Open Stud",0.54,? x ? x ?
7476,238,"Minifigure, Head",3626bpb0177,"Minifigure, Head Balaclava with Brown Eyebrows, White Spot in Eyes Pattern (Spider-Man 2) - Blocked Open Stud",0.54,? x ? x ?
7478,238,"Minifigure, Head",3626bpb0181,"Minifigure, Head Male Brown Eyebrows (Left Curved Down), Open Side Smile with Dimples Pattern - Blocked Open Stud",0.54,? x ? x ?
7512,238,"Minifigure, Head",3626bpb0182,"Minifigure, Head Moustache Fu Manchu, Cheek Bones Pattern (Emperor Chang Wu) - Blocked Open Stud",0.54,? x ? x ?
7515,238,"Minifigure, Head",3626bpb0183,"Minifigure, Head Female with Orient Jing Lee Pattern - Blocked Open Stud",0.54,? x ? x ?
7516,238,"Minifigure, Head",3626bpb0184,"Minifigure, Head Balaclava with Eyes Hole and Nose Hump, Large Eye Whites and Squint Pattern - Blocked Open Stud",0.54,? x ? x ?
7517,238,"Minifigure, Head",3626bpb0185,"Minifigure, Head Beard with Angry Eyebrows and Open Mouth Pattern - Blocked Open Stud",0.54,? x ? x ?
7518,238,"Minifigure, Head",3626bpb0186,"Minifigure, Head Moustache Raised Eyebrow, White Teeth with Missing Tooth and Lower Lip Pattern - Blocked Open Stud",0.54,? x ? x ?
7544,238,"Minifigure, Head",3626bpb0192,"Minifigure, Head Alien with Orient Dragon Fortress Guard Pattern - Blocked Open Stud",0.54,? x ? x ?
7617,238,"Minifigure, Head",3626bpb0193,"Minifigure, Head Glasses with Silver Sunglasses, Black Eyebrows Pointed, Thin Grin Pattern - Blocked Open Stud",0.54,? x ? x ?
7656,238,"Minifigure, Head",3626bpx304,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Crow's Feet Wrinkles Pattern - Blocked Open Stud",0.54,? x ? x ?
7806,238,"Minifigure, Head",3626bpx302,"Minifigure, Head Male Angry Eyebrows and Scowl, White Pupils Pattern - Blocked Open Stud",0.54,? x ? x ?
7839,238,"Minifigure, Head",3626bpb0195,"Minifigure, Head Male Thin Grin, Black Eyes with White Pupils, No Eyebrows Pattern - Blocked Open Stud",0.54,? x ? x ?
8047,238,"Minifigure, Head",3626bpb0196,"Minifigure, Head Beard Brown Angular with White Pupils and Grin Pattern - Blocked Open Stud",0.54,? x ? x ?
